Mean_Train,STD_Train,Finish Train,Mean_Test,STD_Test,Finish Test
-4.561224489795919,63.694033669027746,0.0,0.0,0.0,0.0
-14.551020408163266,203.1939418613726,0.0,0.0,0.0,0.0
-25.43877551020408,355.23316764404046,0.0,0.0,0.0,0.0
-26.617346938775512,371.6910219813396,0.0,0.0,0.0,0.0
-35.42857142857143,494.73307583638547,0.0,0.0,0.0,0.0
-25.663265306122447,358.3679970416212,0.0,0.0,0.0,0.0
-26.729591836734695,373.2584366801301,0.0,0.0,0.0,0.0
-32.22959183673469,450.0617569208594,0.0,0.0,0.0,0.0
-31.948979591836736,446.14322017388326,0.0,0.0,0.0,0.0
-33.12755102040816,462.6010745111822,0.0,0.0,0.0,0.0
-29.872448979591837,417.14604824626105,0.0,0.0,0.0,0.0
-33.96938775510204,474.3566847521101,0.0,0.0,0.0,0.0
-35.14795918367347,490.8145390894096,0.0,0.0,0.0,0.0
-39.357142857142854,549.5925902940489,0.0,0.0,0.0,0.0
-29.760204081632654,415.57863354747053,0.0,0.0,0.0,0.0
-34.36224489795919,479.8426361978765,0.0,0.0,0.0,0.0
-23.025510204081634,321.53375162004704,0.0,0.0,0.0,0.0
-36.38265306122449,508.05610077610385,0.0,0.0,0.0,0.0
-27.403061224489797,382.6629248728723,0.0,0.0,0.0,0.0
-12.923469387755102,180.4664287289119,0.0,0.0,0.0,0.0
-16.739795918367346,233.75852848778513,0.0,0.0,0.0,0.0
-14.214285714285714,198.49169776500142,0.0,0.0,0.0,0.0
-28.525510204081634,398.33707186077623,0.0,0.0,0.0,0.0
-22.632653061224488,316.0478001742806,0.0,0.0,0.0,0.0
-32.79081632653061,457.89883041481113,0.0,0.0,0.0,0.0
-26.0,363.07024113799247,0.0,0.0,0.0,0.0
-25.663265306122447,358.3679970416212,0.0,0.0,0.0,0.0
-39.02040816326531,544.890346197678,0.0,0.0,0.0,0.0
-21.06122448979592,294.10399439121534,0.0,0.0,0.0,0.0
-22.127551020408163,308.9944340297239,0.0,0.0,0.0,0.0
-16.290816326530614,227.48886969262367,0.0,0.0,0.0,0.0
-14.775510204081632,206.32877125895337,0.0,0.0,0.0,0.0
-16.852040816326532,235.32594318657553,0.0,0.0,0.0,0.0
-12.979591836734693,181.25013607830704,0.0,0.0,0.0,0.0
-35.765306122448976,499.43531993275644,0.0,0.0,0.0,0.0
-31.5,439.87356137872166,0.0,0.0,0.0,0.0
-24.989795918367346,348.9635088488789,0.0,0.0,0.0,0.0
-27.010204081632654,377.176973427106,0.0,0.0,0.0,0.0
-2.933673469387755,40.96652053656704,0.0,0.0,0.0,0.0
-38.17857142857143,533.1347359567501,0.0,0.0,0.0,0.0
-26.336734693877553,367.77248523436367,0.0,0.0,0.0,0.0
-32.566326530612244,454.76400101723056,0.0,0.0,0.0,0.0
-25.551020408163264,356.8005823428311,0.0,0.0,0.0,0.0
-25.607142857142858,357.5842896922261,0.0,0.0,0.0,0.0
-33.464285714285715,467.3033186075536,0.0,0.0,0.0,0.0
-7.535714285714286,105.23052318697312,0.0,0.0,0.0,0.0
-28.46938775510204,397.5533645113811,0.0,0.0,0.0,0.0
-26.168367346938776,365.42136318617816,0.0,0.0,0.0,0.0
-16.459183673469386,229.83999174080915,0.0,0.0,0.0,0.0
-15.33673469387755,214.16584475290523,0.0,0.0,0.0,0.0
-32.22959183673469,450.0617569208594,0.0,0.0,0.0,0.0
-8.88265306122449,124.0394995724578,0.0,0.0,0.0,0.0
-19.8265306122449,276.862432704521,0.0,0.0,0.0,0.0
-26.617346938775512,371.6910219813396,0.0,0.0,0.0,0.0
-23.081632653061224,322.31745896944227,0.0,0.0,0.0,0.0
-20.051020408163264,279.9972621021016,0.0,0.0,0.0,0.0
-19.153061224489797,267.4579445117785,0.0,0.0,0.0,0.0
-19.658163265306122,274.51131065633535,0.0,0.0,0.0,0.0
-18.479591836734695,258.05345631903634,0.0,0.0,0.0,0.0
-19.602040816326532,273.7276033069402,0.0,0.0,0.0,0.0
-16.852040816326532,235.32594318657553,0.0,0.0,0.0,0.0
-33.183673469387756,463.38478186057773,0.0,0.0,0.0,0.0
-21.678571428571427,302.72477523456246,0.0,0.0,0.0,0.0
-26.729591836734695,373.2584366801301,0.0,0.0,0.0,0.0
-9.948979591836734,138.9299392109665,0.0,0.0,0.0,0.0
-19.040816326530614,265.8905298129882,0.0,0.0,0.0,0.0
-25.270408163265305,352.8820455958548,0.0,0.0,0.0,0.0
-29.198979591836736,407.7415600535185,0.0,0.0,0.0,0.0
-30.714285714285715,428.90165848718914,0.0,0.0,0.0,0.0
-14.38265306122449,200.84281981318694,0.0,0.0,0.0,0.0
-32.34183673469388,451.6291716196498,0.0,0.0,0.0,0.0
-20.107142857142858,280.78096945149696,0.0,0.0,0.0,0.0
-22.632653061224488,316.0478001742806,0.0,0.0,0.0,0.0
-11.408163265306122,159.30633029524162,0.0,0.0,0.0,0.0
-21.846938775510203,305.0758972827481,0.0,0.0,0.0,0.0
-18.255102040816325,254.91862692145548,0.0,0.0,0.0,0.0
-33.295918367346935,464.9521965593679,0.0,0.0,0.0,0.0
-15.112244897959183,211.03101535532446,0.0,0.0,0.0,0.0
-12.362244897959183,172.6293552349599,0.0,0.0,0.0,0.0
-27.23469387755102,380.3118028246869,0.0,0.0,0.0,0.0
-17.357142857142858,242.3793093311323,0.0,0.0,0.0,0.0
-11.576530612244898,161.65745234342722,0.0,0.0,0.0,0.0
-20.892857142857142,291.75287234302965,0.0,0.0,0.0,0.0
-9.275510204081632,129.52545101822412,0.0,0.0,0.0,0.0
-33.12755102040816,462.6010745111822,0.0,0.0,0.0,0.0
-36.88775510204081,515.1094669206602,0.0,0.0,0.0,0.0
-33.295918367346935,464.9521965593679,0.0,0.0,0.0,0.0
-20.331632653061224,283.91579884907765,0.0,0.0,0.0,0.0
-3.5510204081632653,49.58730137991421,0.0,0.0,0.0,0.0
-26.95408163265306,376.3932660777108,0.0,0.0,0.0,0.0
-25.607142857142858,357.5842896922261,0.0,0.0,0.0,0.0
-33.63265306122449,469.6544406557391,0.0,0.0,0.0,0.0
-23.53061224489796,328.58711776460393,0.0,0.0,0.0,0.0
7.8979591836734695,110.28899789670575,0.0,0.0,0.0,0.0
-18.31122448979592,255.70233427085057,0.0,0.0,0.0,0.0
-21.397959183673468,298.80623848758626,0.0,0.0,0.0,0.0
-34.25,478.27522149908623,0.0,0.0,0.0,0.0
-17.244897959183675,240.81189463234193,0.0,0.0,0.0,0.0
-25.158163265306122,351.3146308970645,0.0,0.0,0.0,0.0
-0.8010204081632653,11.185641259549609,0.0,0.0,0.0,0.0
-13.091836734693878,182.8175507770975,0.0,0.0,0.0,0.0
-19.770408163265305,276.07872535512564,0.0,0.0,0.0,0.0
-25.775510204081634,359.93541174041167,0.0,0.0,0.0,0.0
-22.239795918367346,310.56184872851424,0.0,0.0,0.0,0.0
-25.102040816326532,350.53092354766926,0.0,0.0,0.0,0.0
-26.224489795918366,366.20507053557316,0.0,0.0,0.0,0.0
-23.755102040816325,331.7219471621848,0.0,0.0,0.0,0.0
-19.54591836734694,272.943895957545,0.0,0.0,0.0,0.0
-13.76530612244898,192.22203896983982,0.0,0.0,0.0,0.0
-17.806122448979593,248.64896812629388,0.0,0.0,0.0,0.0
-20.556122448979593,287.05062824665845,0.0,0.0,0.0,0.0
-6.020408163265306,84.07042475330282,0.0,0.0,0.0,0.0
-32.95918367346939,460.249952462997,0.0,0.0,0.0,0.0
-25.775510204081634,359.93541174041167,0.0,0.0,0.0,0.0
-24.540816326530614,342.6938500537173,0.0,0.0,0.0,0.0
-29.928571428571427,417.9297555956561,0.0,0.0,0.0,0.0
-26.336734693877553,367.77248523436367,0.0,0.0,0.0,0.0
-18.198979591836736,254.1349195720602,0.0,0.0,0.0,0.0
-31.051020408163264,433.60390258356,0.0,0.0,0.0,0.0
-27.79591836734694,388.14887631863866,0.0,0.0,0.0,0.0
-32.9030612244898,459.46624511360136,0.0,0.0,0.0,0.0
-21.678571428571427,302.72477523456246,0.0,0.0,0.0,0.0
-28.244897959183675,394.4185351138004,0.0,0.0,0.0,0.0
-32.285714285714285,450.8454642702546,0.0,0.0,0.0,0.0
-8.770408163265307,122.47208487366743,0.0,0.0,0.0,0.0
-24.035714285714285,335.6404839091607,0.0,0.0,0.0,0.0
-19.714285714285715,275.2950180057305,0.0,0.0,0.0,0.0
-25.494897959183675,356.01687499343564,0.0,0.0,0.0,0.0
-29.591836734693878,413.2275114992849,0.0,0.0,0.0,0.0
-29.4234693877551,410.8763894510994,0.0,0.0,0.0,0.0
-16.964285714285715,236.89335788536587,0.0,0.0,0.0,0.0
-2.933673469387755,40.96652053656704,0.0,0.0,0.0,0.0
-22.801020408163264,318.39892222246647,0.0,0.0,0.0,0.0
-25.102040816326532,350.53092354766926,0.0,0.0,0.0,0.0
-25.887755102040817,361.5028264392021,0.0,0.0,0.0,0.0
-33.183673469387756,463.38478186057773,0.0,0.0,0.0,0.0
