Mean_Train,STD_Train,Finish Train,Mean_Test,STD_Test,Finish Test
-20.387755102040817,284.6995061984729,0.0,0.0,0.0,0.0
-26.448979591836736,369.3398999331539,0.0,0.0,0.0,0.0
-27.51530612244898,384.23033957166274,0.0,0.0,0.0,0.0
-31.443877551020407,439.0898540293264,0.0,0.0,0.0,0.0
-28.525510204081634,398.33707186077623,0.0,0.0,0.0,0.0
-27.403061224489797,382.6629248728723,0.0,0.0,0.0,0.0
-23.53061224489796,328.58711776460393,0.0,0.0,0.0,0.0
-8.209183673469388,114.63501137971542,0.0,0.0,0.0,0.0
-33.464285714285715,467.3033186075536,0.0,0.0,0.0,0.0
-27.346938775510203,381.8792175234771,0.0,0.0,0.0,0.0
-26.336734693877553,367.77248523436367,0.0,0.0,0.0,0.0
-34.19387755102041,477.49151414969083,0.0,0.0,0.0,0.0
-29.591836734693878,413.2275114992849,0.0,0.0,0.0,0.0
-25.494897959183675,356.01687499343564,0.0,0.0,0.0,0.0
-39.75,555.0785417398154,0.0,0.0,0.0,0.0
-27.346938775510203,381.8792175234771,0.0,0.0,0.0,0.0
-19.489795918367346,272.1601886081498,0.0,0.0,0.0,0.0
-21.45408163265306,299.5899458369814,0.0,0.0,0.0,0.0
-23.362244897959183,326.2359957164182,0.0,0.0,0.0,0.0
-23.979591836734695,334.85677655976536,0.0,0.0,0.0,0.0
-26.6734693877551,372.4747293307349,0.0,0.0,0.0,0.0
-31.836734693877553,444.57580547509286,0.0,0.0,0.0,0.0
-33.23979591836735,464.1684892099728,0.0,0.0,0.0,0.0
-10.341836734693878,144.4158906567329,0.0,0.0,0.0,0.0
-7.6479591836734695,106.79793788576349,0.0,0.0,0.0,0.0
-34.025510204081634,475.1403921015054,0.0,0.0,0.0,0.0
-12.418367346938776,173.41306258435517,0.0,0.0,0.0,0.0
-15.841836734693878,221.219210897462,0.0,0.0,0.0,0.0
-21.06122448979592,294.10399439121534,0.0,0.0,0.0,0.0
-29.760204081632654,415.57863354747053,0.0,0.0,0.0,0.0
-5.290816326530612,73.88222921116525,0.0,0.0,0.0,0.0
-36.88775510204081,515.1094669206602,0.0,0.0,0.0,0.0
-25.887755102040817,361.5028264392021,0.0,0.0,0.0,0.0
-34.25,478.27522149908623,0.0,0.0,0.0,0.0
-22.5765306122449,315.26409282488567,0.0,0.0,0.0,0.0
-15.056122448979592,210.24730800592928,0.0,0.0,0.0,0.0
-22.464285714285715,313.69667812609504,0.0,0.0,0.0,0.0
-7.423469387755102,103.66310848818271,0.0,0.0,0.0,0.0
-6.076530612244898,84.85413210269797,0.0,0.0,0.0,0.0
-30.489795918367346,425.76682908960794,0.0,0.0,0.0,0.0
-16.683673469387756,232.97482113838987,0.0,0.0,0.0,0.0
-5.683673469387755,79.36818065693161,0.0,0.0,0.0,0.0
-19.209183673469386,268.2416518611738,0.0,0.0,0.0,0.0
-36.66326530612245,511.9746375230799,0.0,0.0,0.0,0.0
-1.8673469387755102,26.076080898058322,0.0,0.0,0.0,0.0
-34.25,478.27522149908623,0.0,0.0,0.0,0.0
-19.770408163265305,276.07872535512564,0.0,0.0,0.0,0.0
-20.275510204081634,283.1320914996825,0.0,0.0,0.0,0.0
-38.90816326530612,543.3229314988874,0.0,0.0,0.0,0.0
-38.45918367346939,537.053272703726,0.0,0.0,0.0,0.0
-28.0765306122449,392.0674130656146,0.0,0.0,0.0,0.0
0.2653061224489796,3.7047983789591057,0.0,0.0,0.0,0.0
-29.255102040816325,408.52526740291387,0.0,0.0,0.0,0.0
-23.418367346938776,327.01970306581336,0.0,0.0,0.0,0.0
-24.147959183673468,337.20789860795117,0.0,0.0,0.0,0.0
-12.979591836734693,181.25013607830704,0.0,0.0,0.0,0.0
-19.26530612244898,269.02535921056904,0.0,0.0,0.0,0.0
-40.47959183673469,565.2667372819529,0.0,0.0,0.0,0.0
-25.663265306122447,358.3679970416212,0.0,0.0,0.0,0.0
-34.30612244897959,479.0589288484816,0.0,0.0,0.0,0.0
-37.84183673469388,528.4324918603786,0.0,0.0,0.0,0.0
-38.12244897959184,532.3510286073547,0.0,0.0,0.0,0.0
-26.224489795918366,366.20507053557316,0.0,0.0,0.0,0.0
-17.806122448979593,248.64896812629388,0.0,0.0,0.0,0.0
-23.642857142857142,330.1545324633943,0.0,0.0,0.0,0.0
-26.28061224489796,366.9887778849684,0.0,0.0,0.0,0.0
-24.428571428571427,341.1264353549271,0.0,0.0,0.0,0.0
-19.658163265306122,274.51131065633535,0.0,0.0,0.0,0.0
-27.122448979591837,378.7443881258963,0.0,0.0,0.0,0.0
-29.98469387755102,418.71346294505116,0.0,0.0,0.0,0.0
-34.08163265306123,475.9240994509004,0.0,0.0,0.0,0.0
-39.75,555.0785417398154,0.0,0.0,0.0,0.0
-32.67857142857143,456.33141571602084,0.0,0.0,0.0,0.0
-35.765306122448976,499.43531993275644,0.0,0.0,0.0,0.0
-14.66326530612245,204.76135656016294,0.0,0.0,0.0,0.0
-21.510204081632654,300.373653186377,0.0,0.0,0.0,0.0
-33.96938775510204,474.3566847521101,0.0,0.0,0.0,0.0
-34.19387755102041,477.49151414969083,0.0,0.0,0.0,0.0
-26.6734693877551,372.4747293307349,0.0,0.0,0.0,0.0
-15.448979591836734,215.73325945169566,0.0,0.0,0.0,0.0
-13.035714285714286,182.03384342770227,0.0,0.0,0.0,0.0
-27.739795918367346,387.36516896924354,0.0,0.0,0.0,0.0
-37.28061224489796,520.5954183664269,0.0,0.0,0.0,0.0
-28.693877551020407,400.68819390896186,0.0,0.0,0.0,0.0
-28.020408163265305,391.2837057162196,0.0,0.0,0.0,0.0
